EURO STOXX 50 Volatility Indices,,,,,,,,,
 ,VSTOXX,Sub-Index 1M,Sub-Index 2M,Sub-Index 3M,Sub-Index 6M,Sub-Index 9M,Sub-Index 12M,Sub-Index 18M,Sub-Index 24M
Date,V2TX,V6I1,V6I2,V6I3,V6I4,V6I5,V6I6,V6I7,V6I8
26.06.2009,30.8491,30.8236,30.8756,32.1423,33.9052,33.9921,34.4597,34.2432,31.5984
29.06.2009,29.3802,29.5122,29.2971,30.7225,32.8640,33.3998,34.1746,33.8021,31.2045
30.06.2009,30.2413,30.7079,29.9896,31.3872,33.0720,33.4222,33.6981,33.6578,31.2524
01.07.2009,28.8440,29.1100,28.7226,29.9041,31.7701,32.5783,33.3504,33.3075,30.9083
02.07.2009,31.7683,32.9139,31.3158,32.2582,33.3473,33.0978,32.5886,33.7678,31.3403
03.07.2009,31.3897,31.6630,31.2999,32.4562,33.8673,33.7298,34.0429,34.0522,31.7213
06.07.2009,33.5458,35.5395,33.1473,33.8511,34.6647,34.5685,34.9126,34.4406,32.2515
07.07.2009,34.3639,36.1828,34.0651,34.2246,35.1871,34.8540,35.1381,34.8233,32.2066
08.07.2009,34.8517,36.8746,34.5800,35.1628,35.7259,35.4022,35.5586,35.1233,32.4547
09.07.2009,32.5730,33.3842,32.4872,33.5910,34.9949,35.0331,35.5631,35.0240,32.2270
10.07.2009,32.3493,32.4615,32.3401,33.4765,34.9179,34.9909,35.3742,34.8951,32.2886
13.07.2009,30.9220,37.5937,30.6807,32.3477,34.3092,34.3658,35.1461,34.6408,31.9115
14.07.2009,29.6485,35.6752,29.5092,31.2269,33.4020,33.7571,34.1141,33.9395,31.5935
15.07.2009,27.7768,36.7978,27.6554,29.4655,31.8011,32.5167,33.4829,33.2894,31.0013
16.07.2009,26.8815,NA,27.7272,29.5672,31.3250,31.8131,31.7167,32.5606,30.8597
17.07.2009,26.0077,NA,26.7810,28.8397,30.7199,31.4469,31.3555,32.2789,30.6027
20.07.2009,27.2222,NA,27.3607,28.4359,30.3844,31.0370,31.1090,31.9577,30.3731
21.07.2009,27.5213,27.5748,28.5480,27.8672,30.0004,30.6282,30.8855,32.0812,30.1562
22.07.2009,27.6468,27.6328,28.5081,28.8308,30.1087,30.4858,31.3130,31.8649,29.9948
23.07.2009,26.8172,26.7514,27.5320,28.0290,29.1929,29.9218,30.9407,31.0588,29.6335
24.07.2009,26.7054,26.5168,27.7664,28.0282,29.1075,29.6016,30.1901,30.7557,29.4984
27.07.2009,27.5235,27.1445,28.2825,28.3168,29.3598,29.6214,30.1022,30.8288,29.5245
28.07.2009,28.1188,27.6783,28.8117,28.7685,29.6263,29.7689,30.2392,30.8802,29.6324
29.07.2009,27.7072,27.0555,28.5250,28.5937,29.2796,29.8369,30.3544,30.9995,29.7542
30.07.2009,27.0683,26.3512,27.8019,27.8887,29.1569,29.4970,30.0940,30.7881,29.5550
31.07.2009,28.1252,27.1899,28.9108,28.9626,29.8526,29.7451,30.3388,30.9941,29.7752
03.08.2009,29.5341,29.6767,29.4624,29.5626,29.9809,30.1935,30.6155,31.2080,29.8811
04.08.2009,28.5486,27.6655,28.9100,29.0851,29.8404,30.0343,30.5099,30.8551,29.8005
05.08.2009,27.5867,26.2937,28.0236,28.6832,29.8059,29.9446,30.4861,30.9165,29.7404
06.08.2009,26.9297,25.8374,27.2378,28.3094,29.2376,29.7069,30.3776,30.8396,29.7176
07.08.2009,26.0442,24.5396,26.3912,27.3803,28.5891,29.0691,30.0953,30.5608,29.6758
10.08.2009,26.8358,26.2141,26.9135,27.7169,28.9817,29.2121,30.0159,30.4781,29.5694
11.08.2009,27.8520,27.1196,27.9238,28.6061,29.6620,29.6698,30.4000,30.8118,29.8859
12.08.2009,27.0173,26.0765,27.0875,27.9963,29.1457,29.5395,30.4332,30.8116,29.8324
13.08.2009,26.3011,25.1835,26.3627,27.6457,28.9494,29.3923,30.1194,30.5393,29.6778
14.08.2009,27.5200,26.3808,27.5645,28.7932,29.8333,29.9117,30.5404,30.9839,29.9698
17.08.2009,32.1671,38.1693,32.1145,32.2878,32.6595,31.6894,32.2765,32.1204,30.9504
18.08.2009,30.4847,33.2927,30.4773,30.7109,31.6668,31.9348,32.1638,32.6314,30.9288
19.08.2009,30.4972,34.0325,30.4897,30.9621,31.7719,31.8259,32.1581,32.4006,30.8904
20.08.2009,28.4720,NA,28.3885,29.3774,30.4556,31.2103,31.6301,31.9982,30.4600
21.08.2009,26.9520,NA,26.8439,27.5658,29.1640,30.0685,30.8347,31.4579,30.0446
24.08.2009,28.2983,NA,28.2946,28.3058,29.6085,29.8299,30.6660,31.1200,29.8368
25.08.2009,27.8497,27.7773,27.9654,26.7741,29.6136,30.0180,30.7266,31.0928,29.8342
26.08.2009,28.3670,27.9466,28.8997,27.3657,30.1475,30.2690,30.8883,31.3345,30.0862
27.08.2009,28.0978,27.3826,28.8302,27.3725,30.1915,30.5786,31.0832,31.4695,30.2430
28.08.2009,27.5908,26.7065,28.3345,27.2381,29.9243,30.3214,31.0175,31.4631,30.2018
31.08.2009,29.5215,29.1626,29.6995,28.1851,30.8094,30.8413,31.6836,31.7476,30.3602
01.09.2009,31.5390,31.7955,31.4311,29.2708,31.9325,31.5771,32.1976,32.1031,30.6710
02.09.2009,31.1240,31.1893,31.1012,29.5143,32.0095,32.0228,32.7314,32.3716,30.9300
03.09.2009,30.3085,29.8215,30.4481,30.1302,31.6845,32.0247,32.3533,32.3363,30.8466
04.09.2009,28.1169,27.3407,28.2994,29.2321,30.1756,31.0302,31.6381,31.7067,30.4832
07.09.2009,27.8430,27.4403,27.8936,28.7281,29.5481,30.2225,31.0425,31.1680,30.1591
08.09.2009,27.4227,26.3421,27.5277,28.7334,29.4301,30.1367,30.8516,31.1485,30.1644
09.09.2009,26.3146,23.8771,26.4909,28.1759,28.7966,29.7385,30.6243,31.0035,30.0805
10.09.2009,25.9340,23.2751,26.0759,27.8431,28.8547,29.6632,30.6432,30.9705,30.0690
11.09.2009,25.7152,23.0450,25.8163,27.1432,28.2562,29.4106,30.3894,30.8664,29.9491
14.09.2009,26.8680,28.1237,26.8577,27.9897,28.7573,29.6007,30.6061,31.0007,30.0317
15.09.2009,26.4976,26.9638,26.4964,27.8304,28.5414,29.4344,30.5408,30.9607,30.0338
16.09.2009,25.9829,30.0622,25.9677,27.0265,27.6733,28.9004,30.1522,30.7007,29.8003
17.09.2009,25.9097,NA,25.8465,26.6805,27.7316,28.9406,29.8819,30.4249,29.6661
18.09.2009,25.6896,NA,25.5262,26.7276,27.9713,29.0520,29.9780,30.5871,29.7732
21.09.2009,26.0353,NA,25.6102,27.0118,28.3485,29.3657,30.3616,30.8436,30.0065
22.09.2009,25.5304,24.8949,26.6771,27.9828,29.2373,30.2366,21.8837,30.8443,30.0477
23.09.2009,25.5973,25.0189,26.4490,27.6972,29.1070,30.2212,21.8745,30.8547,30.0523
24.09.2009,27.1057,26.6036,27.7193,29.0029,29.9577,30.8245,26.1072,31.1899,30.3639
25.09.2009,27.1017,26.1020,28.1037,29.0769,30.2402,31.1344,30.8951,31.5305,30.6149
28.09.2009,26.4844,25.3518,27.1706,27.9529,29.5072,30.7351,31.4100,31.2278,30.4458
29.09.2009,26.2436,25.2627,26.7519,28.0222,29.3972,30.5400,30.7574,31.1463,30.2326
30.09.2009,26.8181,26.3380,27.0330,28.2869,29.6074,30.6549,30.8168,31.1937,30.2863
01.10.2009,29.2240,29.4502,29.1364,30.0787,30.7211,31.4031,31.3735,31.7989,30.7100
02.10.2009,30.1776,30.0944,30.2047,30.9284,31.4175,32.1999,32.0150,32.4111,31.1441
05.10.2009,29.3201,29.6761,29.2509,30.1481,30.9677,32.1028,32.0482,32.3447,31.2155
06.10.2009,27.5164,28.0904,27.4238,27.9497,29.6550,30.9701,31.1981,31.4138,30.4352
07.10.2009,27.2934,27.9419,27.2080,28.2594,29.2597,30.4883,30.4584,30.9655,30.3923
08.10.2009,26.0493,26.1091,26.0430,27.3235,28.5582,29.8651,30.1680,30.5265,30.2109
09.10.2009,26.2717,27.3627,26.1800,27.3953,28.6129,29.7275,29.9175,30.3224,29.8825
12.10.2009,25.8123,29.6587,25.6775,26.7583,27.9893,29.5336,29.7157,30.1222,29.7340
13.10.2009,27.0429,38.1539,26.7610,27.9297,28.5457,29.6823,29.6962,30.2240,29.8710
14.10.2009,25.3800,33.3957,25.2726,26.5095,27.8377,29.3086,29.6026,29.8082,29.7161
15.10.2009,24.7769,NA,25.3917,26.7422,27.7686,29.0349,29.2205,29.5077,29.4320
16.10.2009,25.1990,NA,25.8588,27.6253,28.3302,29.4345,29.4919,29.9792,29.6123
19.10.2009,25.2672,NA,25.4913,27.2046,28.1355,29.2186,29.5280,29.8141,29.4725
20.10.2009,24.5576,24.6566,26.4245,24.4726,27.6637,28.9221,29.0854,29.6451,29.1873
21.10.2009,23.8420,23.8097,25.7785,23.9649,27.3467,28.6571,29.0040,29.4522,29.2181
22.10.2009,24.3875,24.2262,26.1019,26.1464,27.7499,29.0553,29.0360,29.5568,29.2873
23.10.2009,24.4296,24.1321,26.0765,26.2383,27.8693,28.7729,29.1345,29.5099,29.3823
26.10.2009,27.2798,27.0119,27.8195,27.5667,28.6466,29.3520,29.4729,29.8891,29.6046
27.10.2009,27.4338,27.0979,27.9645,27.7090,28.7571,29.5657,29.7833,30.0838,29.7128
28.10.2009,28.8978,28.6958,29.1560,28.7653,29.5416,30.2322,30.0847,30.4992,29.9692
29.10.2009,27.4348,26.7906,28.0959,27.7326,29.1384,29.9961,30.2936,30.5986,30.1071
30.10.2009,31.3257,31.5918,31.0933,29.6656,30.4629,30.7790,30.7048,31.2241,30.3379
02.11.2009,30.9759,31.0556,30.9360,30.0352,30.9665,31.3712,31.5424,31.7032,30.7792
03.11.2009,31.7691,31.5716,31.8513,30.6988,31.4971,31.7961,31.6969,32.0942,30.9778
04.11.2009,29.5213,28.7109,29.7987,29.4717,30.7383,31.4292,31.5809,31.7331,30.9620
05.11.2009,28.2670,27.7896,28.4037,28.3638,29.8807,30.5824,30.8861,31.1426,30.4725
06.11.2009,27.4821,25.8292,27.8627,27.5882,29.2474,30.0193,30.4408,30.8361,30.2088
09.11.2009,26.3446,25.6637,26.4297,26.3846,28.2709,29.3039,29.9316,30.2730,29.8529
10.11.2009,26.3612,25.9908,26.3977,26.0275,28.0073,28.9759,29.5461,30.1055,29.6161
11.11.2009,26.5252,25.8798,26.5736,26.1437,28.2153,29.1587,29.9064,30.3755,29.7533
12.11.2009,26.5419,26.2787,26.5567,26.1984,28.3748,29.4021,30.0382,30.4852,29.8163
13.11.2009,25.7949,24.6040,25.8414,25.7841,28.2663,29.4253,30.0460,30.5515,29.9932
16.11.2009,26.0885,28.0709,26.0720,25.7640,28.1499,29.4011,30.0461,30.5251,30.0559
17.11.2009,26.6583,29.6294,26.6503,25.7909,28.3759,29.4495,29.9170,30.3913,29.8462
18.11.2009,25.3958,29.6039,25.4018,25.0211,27.9351,29.2224,29.7750,30.1300,29.8393
19.11.2009,26.5245,NA,26.5809,25.8932,28.5753,29.5570,29.9856,30.4333,29.9247
20.11.2009,26.5338,NA,26.5160,26.6362,29.2144,30.2462,30.4511,31.0128,30.4107
23.11.2009,24.9710,NA,24.8975,25.1205,28.2984,29.6346,30.2738,30.6065,30.6001
24.11.2009,24.9072,24.8655,24.9739,25.2289,28.2783,29.4237,29.8480,30.2309,30.0401
25.11.2009,23.6802,23.5816,23.8066,25.3124,27.4850,29.0359,29.6592,30.0592,29.8959
26.11.2009,30.3482,31.4361,29.1612,29.3006,30.0242,30.6285,30.7715,31.3669,29.8559
27.11.2009,28.3598,28.4077,28.3182,29.6464,29.8607,30.7133,31.2132,31.4993,30.9988
30.11.2009,30.2813,31.3549,29.7291,30.2707,30.5953,31.2115,31.1947,31.6437,31.1640
01.12.2009,26.9483,27.2140,26.8363,28.7816,29.4565,30.4982,31.0369,31.2698,31.3996
02.12.2009,26.3854,26.4971,26.3464,28.1740,28.9875,30.2846,30.5100,31.0526,30.9135
03.12.2009,26.1293,25.8167,26.2191,28.0719,29.0076,30.2925,30.5975,31.1779,30.4026
04.12.2009,24.8832,24.0601,25.0760,27.3890,28.5314,29.9140,30.5776,30.8287,30.7187
07.12.2009,24.8858,25.0446,24.8656,27.4064,28.6524,30.0311,30.7333,31.0056,30.6040
08.12.2009,26.6741,27.9237,26.5467,28.2124,29.4130,30.6739,31.0462,31.5084,31.1184
09.12.2009,28.3235,30.8950,28.1183,29.4757,30.4876,31.4796,31.7371,32.1945,31.3580
10.12.2009,26.9630,27.5802,26.9278,28.9884,30.0367,31.1937,31.8725,32.1144,31.5595
11.12.2009,25.2094,24.6498,25.2315,27.9688,29.1295,30.4687,31.2621,31.6051,31.2855
14.12.2009,24.4541,26.0879,24.4405,27.4158,28.7570,30.1160,30.9449,31.3173,31.0472
15.12.2009,23.9015,26.9547,23.8932,27.0112,28.1376,29.9263,30.5813,30.9960,30.8094
16.12.2009,23.2551,29.6516,23.2112,26.1403,27.3980,29.3899,30.1856,30.6516,30.6653
17.12.2009,24.1010,NA,23.8902,26.5760,27.6676,29.6499,30.1132,30.7532,30.4578
18.12.2009,25.1044,NA,24.7623,27.2247,28.0111,29.9655,30.4555,30.9341,30.6004
21.12.2009,23.3807,NA,22.3300,25.6902,26.9721,29.1736,30.2707,30.3192,30.6010
22.12.2009,23.2634,22.3765,24.8356,26.1982,28.4935,29.4738,29.7655,30.3132,30.4938
23.12.2009,22.8498,21.9223,24.1866,25.6423,28.0748,28.9805,29.4105,29.9281,30.2583
28.12.2009,23.5164,22.6987,24.0149,25.4134,27.7268,28.7135,28.9868,29.8327,30.0864
29.12.2009,23.3564,22.3240,23.8886,25.2676,27.4410,28.5178,28.8977,29.4681,29.6570
30.12.2009,24.0577,22.8729,24.5762,25.9741,27.9829,28.7619,29.1903,29.4968,29.8005
31.12.2009,24.0577,22.8729,24.5762,25.9741,27.9829,28.7619,29.1903,29.4968,29.8005
04.01.2010,23.5136,22.8122,23.6465,25.2217,27.3947,28.5286,28.8791,29.4388,29.5552
05.01.2010,23.1342,21.9496,23.3174,24.8273,26.8877,27.8984,28.1547,28.9461,28.9993
06.01.2010,22.9753,21.6282,23.1446,24.5282,26.4505,27.2774,27.5993,28.3480,28.3578
07.01.2010,22.6947,21.8827,22.7778,24.4128,26.3341,26.9928,27.3891,28.0182,28.1156
08.01.2010,21.9757,20.6673,22.0798,23.7348,25.6651,26.4573,26.7567,27.4730,27.5874
11.01.2010,22.7292,24.6740,22.6632,24.2726,25.7294,26.0832,26.4903,26.8469,26.8211
12.01.2010,22.9229,26.6660,22.8379,24.5111,25.6392,26.0795,26.3514,26.5587,26.7237
13.01.2010,22.6070,27.3874,22.5459,24.1362,25.4529,25.9430,26.2917,26.5221,26.5089
14.01.2010,20.5491,NA,21.4304,23.3175,24.9255,25.5664,25.9699,26.2624,26.3854
15.01.2010,22.2754,NA,22.8701,24.4611,25.6893,25.9669,26.3179,26.1677,26.4320
18.01.2010,20.9832,NA,21.2538,23.2904,25.0540,25.8389,26.1671,26.2758,26.2577
19.01.2010,20.3124,20.4310,22.5166,21.7454,24.5494,25.3096,25.6413,26.0886,26.0940
20.01.2010,23.4058,23.3903,24.3542,22.9617,25.4205,25.6671,26.0999,25.9176,26.1556
21.01.2010,26.4150,26.4442,26.0900,24.0542,26.5404,26.6321,26.8617,26.5839,26.6256
22.01.2010,27.0923,27.1963,26.4854,24.6187,27.0598,27.1022,27.3280,27.0375,27.0964
25.01.2010,27.0738,27.0469,27.1286,26.7177,27.2836,27.4331,27.6205,27.3476,27.3422
26.01.2010,25.6800,25.5127,25.9463,25.8358,26.4762,26.9613,27.1080,27.1197,27.2195
27.01.2010,27.4525,27.5521,27.3236,26.4749,27.1717,27.0986,27.4362,26.8051,27.1974
28.01.2010,28.1495,28.3899,27.8947,27.2941,27.5055,27.6147,27.9404,27.2168,27.5219
29.01.2010,26.7238,26.4731,26.9390,26.1975,27.2615,27.4248,27.6898,27.3785,27.5613
01.02.2010,26.3665,26.1774,26.4606,25.7754,26.8707,26.9898,27.2951,26.9781,27.2382
02.02.2010,24.8710,24.1956,25.1481,24.7702,26.0040,26.4752,26.7238,26.7148,26.8824
03.02.2010,25.4074,24.8843,25.5873,25.2449,26.0952,26.3355,26.7763,26.5407,26.8032
04.02.2010,29.2653,30.6383,28.8554,27.9100,27.9606,27.7681,28.0877,27.0821,27.3380
05.02.2010,30.5511,31.8067,30.2431,29.7179,29.4850,29.0931,29.1289,28.0400,28.1713
08.02.2010,29.9954,31.0320,29.8615,29.2334,29.4032,29.0424,29.1211,28.6979,28.6307
09.02.2010,29.5998,30.2008,29.5394,29.0913,29.3884,28.9936,29.2331,28.6899,28.6723
10.02.2010,29.2527,30.5088,29.1549,28.7787,29.1954,28.9508,29.1412,28.6903,28.8639
11.02.2010,29.1073,30.0068,29.0557,28.7112,29.1916,29.0114,29.2928,28.5944,28.9146
12.02.2010,28.4507,27.4259,28.4909,27.9858,28.8880,28.9664,29.2471,28.6203,29.1387
15.02.2010,28.3269,30.7848,28.3064,27.8949,28.8086,28.9460,29.1410,28.5955,29.0306
16.02.2010,26.7825,29.1082,26.7763,26.7111,27.9334,28.3448,28.5560,28.3843,28.9402
17.02.2010,25.6233,29.3887,25.6180,25.9513,27.0577,27.6261,27.9546,28.0774,28.5170
18.02.2010,24.5976,NA,24.5569,25.0419,26.5150,27.0910,27.5715,27.7696,28.2349
19.02.2010,23.8134,NA,23.7015,24.4479,25.9444,26.7231,27.2115,27.4873,28.1046
22.02.2010,23.8859,NA,23.7043,24.2528,25.8081,26.4937,26.9678,27.3464,27.9882
23.02.2010,25.2581,25.2280,25.3063,24.2565,26.5652,27.0535,27.4037,27.6839,28.1567
24.02.2010,25.0557,25.1090,24.9868,24.1739,26.4119,26.8247,27.3309,27.7412,27.9936
25.02.2010,25.7752,25.8985,25.6449,24.8088,27.0534,27.1301,27.6846,27.6844,28.3324
26.02.2010,24.3654,24.1819,24.5232,24.5962,25.9608,26.6301,27.1664,27.5726,28.0518
01.03.2010,24.2057,24.6019,24.0049,24.1644,25.3954,26.0294,26.5979,27.0753,27.6022
02.03.2010,23.0869,23.0226,23.1137,23.5006,24.6639,25.4234,26.0392,26.8690,27.2030
03.03.2010,22.5647,22.2513,22.6730,23.1237,24.3889,25.1949,25.7785,26.6111,26.9719
04.03.2010,22.5090,22.1140,22.6221,23.2059,24.4337,25.2741,25.9756,26.6874,26.8738
05.03.2010,20.8733,20.1848,21.0346,22.1995,23.3849,24.6250,25.1161,26.3678,26.6382
08.03.2010,22.1037,22.2059,22.0907,22.5953,23.7147,24.4809,25.1781,26.0276,26.3976
09.03.2010,21.9089,21.2649,21.9719,22.6870,23.7666,24.6018,25.3158,26.0987,26.5886
10.03.2010,21.8234,20.5253,21.9190,22.4023,23.4922,24.4620,25.1722,26.2381,26.5834
11.03.2010,21.6064,20.4729,21.6685,22.6475,23.8687,24.7208,25.4167,26.2980,26.6083
12.03.2010,21.9337,19.9181,22.0104,22.7196,23.9847,24.8931,25.5942,26.4592,26.7306
15.03.2010,22.5512,23.0767,22.5470,23.5489,24.6898,25.4123,26.0557,26.6817,26.8924
16.03.2010,21.5082,23.1542,21.5038,22.7333,23.9200,25.0769,25.8756,26.6871,26.8517
17.03.2010,20.4596,24.6608,20.4344,22.1500,23.3519,24.5997,25.3379,26.3322,26.4722
18.03.2010,20.7944,NA,20.6761,22.2079,23.4454,24.6056,25.2917,26.3701,26.4559
19.03.2010,20.4963,NA,20.2104,22.2662,23.6663,24.7293,25.4221,26.4949,26.6500
22.03.2010,21.0976,NA,20.4343,22.5857,23.9155,25.0847,25.7834,26.7217,26.8954
23.03.2010,19.9350,18.9666,21.6282,23.1236,24.7958,25.6078,19.3158,26.6756,26.9522
24.03.2010,20.6059,19.7045,21.9004,23.2992,24.9015,25.8088,19.3349,26.7380,27.0949
25.03.2010,19.8877,18.9271,21.0246,22.3690,24.3101,25.3648,23.5381,26.5853,26.9951
26.03.2010,19.7951,18.4868,21.0698,22.5750,24.2861,25.3299,25.3527,26.5083,26.9693
29.03.2010,20.3509,18.8666,21.2288,22.3567,24.2874,25.2959,25.4526,26.5842,27.0512
30.03.2010,20.4679,19.3183,21.0551,22.4761,24.1809,25.2446,25.3731,26.7742,27.0987
31.03.2010,20.5988,18.8530,21.3433,22.5759,24.2720,25.3393,25.4122,26.9610,27.1784
01.04.2010,19.9987,18.2421,20.6356,21.8491,23.8418,24.9984,25.5193,26.8213,26.9484
06.04.2010,20.6297,19.3967,20.8194,21.9060,23.7420,24.8466,25.2932,26.6667,26.8329
07.04.2010,21.1510,20.8279,21.1927,22.3851,23.9990,25.0624,25.4075,26.6849,27.1054
08.04.2010,22.4955,22.4288,22.5025,23.2588,24.6582,25.6342,25.8658,27.0612,27.4129
09.04.2010,20.5366,18.7744,20.6747,22.0817,23.9174,25.1095,25.2265,26.8837,27.1865
12.04.2010,20.7268,21.7366,20.6931,21.9210,23.7310,24.8355,25.0935,26.5427,27.2545
13.04.2010,21.0781,23.4691,21.0251,22.1126,23.8821,25.0030,25.2700,26.5848,27.3037
14.04.2010,20.7926,25.0647,20.7381,21.9661,23.7070,24.8751,25.1570,26.5378,27.2764
15.04.2010,20.2712,NA,20.8109,21.9930,23.7082,24.9133,25.2092,26.6080,27.2701
16.04.2010,22.4362,NA,22.7623,23.6529,24.9693,25.7853,26.1005,27.2092,28.0003
19.04.2010,23.2228,NA,23.3340,24.1984,25.5323,26.3915,26.4705,27.8319,28.5578
20.04.2010,21.0511,21.1281,22.5072,21.4919,24.7195,25.8736,27.0559,27.6548,28.2048
21.04.2010,22.4995,22.4865,23.3013,22.0747,25.0408,26.2434,27.1927,27.6601,28.4492
22.04.2010,24.7953,24.7849,24.9096,23.0795,26.2991,27.1993,27.8954,28.2358,29.0247
23.04.2010,24.0040,23.8795,24.7087,24.1111,25.9994,26.9862,27.7017,28.3674,29.0252
26.04.2010,24.3701,24.3344,24.4431,23.8605,25.7269,26.6307,27.4588,28.2074,28.7787
27.04.2010,28.5560,28.7799,28.1931,26.7433,27.7572,28.6709,29.1089,28.9453,29.6155
28.04.2010,31.4532,32.0443,30.6746,28.5204,29.5845,29.8884,30.3027,30.2103,30.6040
29.04.2010,29.5246,29.7932,29.2397,27.4090,28.8382,29.3109,29.6904,30.5139,30.6718
30.04.2010,28.8900,28.8603,28.9157,27.3626,28.5519,29.1536,29.4184,29.9006,30.3846
03.05.2010,28.7236,29.0721,28.5475,27.0946,28.3984,28.9496,29.2440,29.8101,30.2189
04.05.2010,33.1460,34.4009,32.6068,30.2492,31.0998,30.7383,30.6856,30.8878,31.3285
05.05.2010,33.2533,33.3609,33.2157,30.5975,32.1593,31.9028,31.8309,31.7778,32.0733
06.05.2010,36.8128,37.8455,36.5082,33.2689,34.1148,33.7606,33.2964,33.1715,33.4044
07.05.2010,49.5956,56.4195,47.8199,47.3104,40.5600,40.7158,38.7376,36.6648,36.2712
10.05.2010,38.6586,41.5399,38.2780,38.5326,35.8070,36.6399,37.3724,36.5076,36.1938
11.05.2010,39.1530,40.3412,39.0329,36.9251,35.7165,35.1575,35.5067,34.4539,34.8489
12.05.2010,34.2833,33.5134,34.3411,33.3545,33.4165,32.8501,33.0768,34.0080,33.8344
13.05.2010,31.6534,30.0303,31.7425,31.7596,31.5537,31.3616,32.1698,32.1946,32.1820
14.05.2010,42.5944,50.4608,42.2493,39.4799,36.7979,35.7406,34.2267,33.4997,33.0574
17.05.2010,41.8704,47.3820,41.8233,40.7806,37.8450,36.5220,36.2671,35.6927,35.4393
18.05.2010,37.2068,40.5147,37.1979,38.4126,36.5527,35.5564,35.1195,34.8630,35.0566
19.05.2010,44.7352,55.6737,44.7169,45.8613,41.2461,39.7006,38.8651,38.5575,37.1526
20.05.2010,49.8735,NA,49.8338,50.3094,46.4575,43.6473,42.3811,41.2612,39.9849
21.05.2010,46.1742,NA,45.8031,48.2546,46.0964,44.1371,42.9360,41.6018,41.2812
24.05.2010,42.6168,NA,41.5071,44.7995,43.8828,42.7330,41.2024,40.9708,40.2766
25.05.2010,45.1801,44.2004,46.7092,37.2249,45.1828,43.7078,41.7578,40.9244,40.2790
26.05.2010,40.0068,39.6915,40.4094,34.1786,40.9079,39.7858,40.1415,39.9609,38.8980
27.05.2010,34.9147,35.3424,34.4595,33.9626,35.3642,35.5420,36.2685,36.5733,35.9374
28.05.2010,33.8757,33.6032,34.1099,33.1123,34.3811,35.1130,35.0747,34.8348,34.8804
31.05.2010,34.3976,34.1436,34.5240,33.9144,34.8475,35.2538,35.6400,35.3041,35.1773
01.06.2010,35.2700,35.2728,35.2688,34.9537,35.7305,36.1609,36.2909,35.6157,35.3587
02.06.2010,35.4258,34.9820,35.5792,35.4243,35.7632,35.6826,36.1739,35.7969,35.7434
03.06.2010,33.3359,32.8423,33.4775,34.1631,34.9114,34.5123,34.9054,35.4376,35.3594
04.06.2010,37.6914,37.8113,37.6627,37.1028,37.4099,37.4343,36.5257,36.7700,36.4942
07.06.2010,40.8221,41.2947,40.7618,39.6574,39.2942,38.6682,37.8877,37.7697,37.3027
08.06.2010,41.6163,41.7132,41.6066,40.5075,40.4514,39.2687,38.6144,38.1550,38.7999
09.06.2010,36.3198,36.0775,36.3382,37.5611,37.4361,37.3759,37.4672,37.4718,37.0900
10.06.2010,33.0699,32.1721,33.1198,34.6231,35.3377,35.2922,35.6124,35.9264,35.9259
11.06.2010,31.3614,30.1743,31.4079,33.1787,33.9419,34.3084,34.8943,35.0210,35.2558
14.06.2010,29.6380,32.2494,29.6161,31.5084,32.6042,33.4198,34.0246,34.3928,34.7175
15.06.2010,28.2771,30.1992,28.2721,30.0000,31.1614,32.3722,33.0889,33.4315,33.8084
16.06.2010,28.9965,32.9980,28.9775,30.2909,31.9626,32.7030,33.0586,33.0792,33.4765
17.06.2010,29.1763,NA,29.0641,30.5336,32.4296,32.8971,33.1548,33.3359,33.6488
18.06.2010,26.9603,NA,26.6427,28.9408,31.1840,32.2739,32.6865,32.9493,33.3661
21.06.2010,26.6207,NA,25.9526,28.1343,30.2161,31.4281,32.1997,32.4749,32.9403
22.06.2010,26.4190,25.3964,28.2302,30.5824,31.5891,32.1102,32.1983,32.6818,24.9942
23.06.2010,28.6733,27.7182,30.0618,32.1113,32.8366,32.8877,32.7622,33.2809,25.0934
24.06.2010,31.3907,30.5097,32.4563,33.9010,34.5445,34.1801,34.0483,34.2902,25.2853
25.06.2010,32.1028,31.1778,33.0372,34.5879,35.5007,35.3141,34.8901,35.0369,25.4815
28.06.2010,30.0970,28.1915,31.2326,32.9508,34.3147,35.0470,34.5771,34.9041,25.5910
29.06.2010,35.0433,34.7727,35.1867,36.4756,37.0002,35.9423,36.2356,35.5490,25.6360
30.06.2010,34.3161,33.7192,34.5833,36.0669,37.1979,36.7218,36.8719,36.7384,25.8929
01.07.2010,36.2527,36.2861,36.2398,37.8306,38.5557,37.3869,37.8933,37.2976,25.9913
02.07.2010,33.5925,32.5868,33.9144,36.0635,37.8790,37.6983,37.9196,37.9579,26.1388
05.07.2010,32.5953,32.8269,32.5505,35.1759,36.8610,37.1858,37.4900,37.8376,25.9755
06.07.2010,31.0215,31.8084,30.8942,33.3624,35.5267,36.3794,36.1319,37.0252,26.0639
07.07.2010,30.2616,30.6114,30.2158,32.6106,34.4987,34.9894,35.5853,35.9242,25.9476
08.07.2010,29.0105,29.5180,28.9570,31.9538,33.6343,33.9734,34.6877,35.2241,25.7226
09.07.2010,27.9513,26.2574,28.0859,31.0562,32.9878,33.3479,33.9937,34.4899,25.5837
12.07.2010,28.2624,29.6130,28.2173,31.0285,33.0008,33.4332,34.0483,34.1687,25.4693
